Day,Epoch,Train Loss,Train MSE,Train N,Test Loss,Test MSE,Test N
22,1,955.614831729811,955.6148545920444,58708,531.8314027528505,531.831411825644,7330
22,2,130.58661969502768,130.58662131692276,58708,48.26784041121199,48.267842060810814,7330
23,1,611.4378577587652,611.4378693898519,61020,349.50940958658856,349.5094181941106,7742
23,2,120.0282245212131,120.02822773752649,61020,91.61959388928535,91.61960054055238,7742
24,1,618.0978449575556,618.0978743355229,63600,359.8660659790039,359.86608123779297,7894
24,2,134.03245593616796,134.0324585512749,63600,54.48550815582276,54.4855092048645,7894
25,1,652.8338450617834,652.833856942853,64464,120.91151905059814,120.91152248382568,7954
25,2,136.21140566846535,136.21140977841782,64464,55.15079574584961,55.15079736709595,7954
26,1,681.2246723962209,681.2246864924355,62855,2978.6375,2978.6375061035155,7833
26,2,205.2558966137114,205.2558965168302,62855,51.79346113204956,51.793462085723874,7833
27,1,721.1586755246532,721.1587075992506,58644,292.09442540218953,292.09444146407276,7531
27,2,180.36011559622628,180.36011999480579,58644,74.41911586962249,74.41911506652832,7531
28,1,796.2126370358721,796.2126638609319,56066,896.0303658621651,896.0303850446429,6941
28,2,195.88855056491187,195.88855387731803,56066,64.51935250418526,64.51935294015067,6941
29,1,1141.6437828009077,1141.643806951509,55472,198.81491403018728,198.81491492776308,6733
29,2,205.19386716883818,205.19387150496888,55472,94.43993781594669,94.43994163064396,6733
30,1,862.1552703009711,862.1552927370425,53986,283.5885454450335,283.5885528564453,6809
30,2,211.23181788126627,211.23182300991482,53986,59.37002508980887,59.370026397705075,6809
31,1,785.3671894902768,785.3672069328419,55161,474.69384329659596,474.6938424246652,6925
31,2,224.97192474033523,224.97192802982053,55161,100.2532952444894,100.25330004010881,6925
32,1,673.1718768267565,673.171892730283,56606,14397.650363498264,14397.650851779514,7093
32,2,371.85688292812296,371.8568994763871,56606,179.29297595553928,179.29297977023654,7093
