Day,Epoch,Train Loss,Train MSE,Train N,Test Loss,Test MSE,Test N
0,-1,0,0,0,165468.19357638888,165468.2002314815,21582
0,1,15807.628876440487,15807.629264247389,172355,5078.948425292969,5078.948556405527,21582
0,2,892.2847862509177,892.2848011202713,172355,478.1864372535988,478.18645816379126,21582
0,3,769.2470050997634,769.2470258106489,172355,468.69065546106407,468.69067043728296,21582
0,4,778.5946808923425,778.594704647905,172355,447.5248834115487,447.5248927363643,21582
0,5,750.5778202136541,750.5778395792171,172355,535.108861570005,535.1088658085575,21582
0,6,766.4715937638781,766.4716168467794,172355,450.60216804786967,450.60217850296584,21582
0,7,772.2771649991276,772.2771819572714,172355,445.25300993742763,445.25302434850624,21582
0,8,785.8303942049739,785.8304082246501,172355,490.3648037380642,490.3648102371781,21582
0,9,773.6220307316968,773.6220426979861,172355,448.84422782615377,448.84423828125,21582
0,10,771.5363022523247,771.5363219719198,172355,461.63471137152777,461.6347158926505,21582
1,1,3946.3907688233267,3946.390927219061,57710,9256.365180121527,9256.364963107639,7139
1,2,1070.2610412386462,1070.2610826327314,57710,533.1474126180013,533.1474456787109,7139
2,1,8566.430603880983,8566.430802138535,57055,6778.154730902777,6778.154961480035,7000
2,2,982.8425155319534,982.8425480769231,57055,403.83993445502387,403.8399437798394,7000
3,1,3447.9524547788833,3447.9525407155356,57585,5913.222299936655,5913.222550675676,7228
3,2,823.3373959859213,823.3373916943868,57585,316.45388299065667,316.4538961874472,7228
4,1,6280.3025498920015,6280.302717738681,57457,704.7731009818413,704.7731141786318,7297
4,2,755.1678838729858,755.1679125891792,57457,273.53200386665964,273.5320059286581,7297
5,1,3291.796019880739,3291.796104169872,58297,17337.341334292763,17337.341771175987,7537
5,2,1032.3607275975894,1032.3607721720657,58297,173.2972640991211,173.29726891768607,7537
6,1,8683.305901546606,8683.306132886233,59485,842.2248390599301,842.2248631527549,7504
6,2,583.0648806271137,583.0648930184793,59485,227.0174122860557,227.01742031699732,7504
7,1,5589.245195209787,5589.245292589502,61660,2388.4066224709536,2388.4066882011216,7676
7,2,538.8933936554251,538.8934021489906,61660,184.44942767803485,184.44943276429788,7676
8,1,3450.801978655794,3450.8020216884674,63393,1947.6253051757812,1947.6253540039063,7886
8,2,452.01592151148463,452.0159315235607,63393,195.72728157043457,195.72728805541993,7886
9,1,4832.288693400964,4832.288832896139,63263,807.480632019043,807.4806671142578,7980
9,2,424.40993709143027,424.4099437340577,63263,190.31353149414062,190.31353378295898,7980
10,1,6797.4679150987495,6797.468026194287,63372,2917.169471153846,2917.1695149739585,7799
10,2,466.1630363584693,466.1630488254294,63372,177.48609063564203,177.48608867938702,7799
11,1,4150.528294445219,4150.528377327087,62908,3033.119274902344,3033.119250488281,7945
11,2,499.8244957817925,499.8245094904824,62908,160.89392013549804,160.89392547607423,7945
12,1,6146.268006810602,6146.268207238155,63503,1457.3622131347656,1457.3622924804688,7914
12,2,454.22415933668987,454.2241713805768,63503,191.16323318481446,191.1632423400879,7914
13,1,2841.304734939184,2841.304787513537,62312,2940.7480651855467,2940.748211669922,7802
13,2,385.13491635444836,385.1349223210261,62312,130.85582675933838,130.85582523345948,7802
14,1,3575.483679977118,3575.4837481928807,61182,2966.6535066303454,2966.653545178865,7547
14,2,400.1297760259092,400.12978268292994,61182,142.8492287083676,142.8492297122353,7547
15,1,2718.146724675326,2718.1467652800898,59493,2388.365607010691,2388.3656455592104,7535
15,2,418.85136631191176,418.85137376209235,59493,161.98272504304586,161.98273307398745,7535
16,1,7249.548305222083,7249.548545837402,57803,12105.633599175348,12105.633707682291,7168
16,2,776.1818448823074,776.1818654027478,57803,484.88446468777124,484.8844807942708,7168
17,1,5472.97847084739,5472.978591641513,54842,11313.284068080357,11313.28431919643,6863
17,2,665.0776080877131,665.0776237903942,54842,169.39830932617187,169.3983119419643,6863
18,1,6718.740618350732,6718.740734740765,54712,2417.6147530691965,2417.6147879464284,6948
18,2,451.1360226930493,451.136031157779,54712,180.5342302594866,180.53423941476004,6948
19,1,2393.9050827026367,2393.905129087144,55035,5336.570529513889,5336.570638020833,7003
19,2,463.91557447461116,463.9155844812808,55035,129.3064628177219,129.30646239386664,7003
20,1,1308.8488376550506,1308.8488671018367,56885,643.4829847547743,643.4830034044054,7115
20,2,255.11470733107183,255.11471236379523,56885,101.38683488633897,101.38683785332574,7115
21,1,711.9046075504154,711.9046332692932,56594,1534.4520692567567,1534.4520923511402,7292
21,2,269.3236278628292,269.32363549222373,56594,87.03462157378326,87.03462363578178,7292
22,1,1053.0025480620716,1053.0025704312486,58708,935.4037063186233,935.4037541569891,7330
22,2,243.69634651651188,243.69635212178133,58708,116.74083359177048,116.74083895296664,7330
23,1,598.7016073738048,598.701620413587,61020,768.6842760917468,768.6842839167668,7742
23,2,231.13451263328002,231.13451794393703,61020,158.93572372045273,158.93572724171173,7742
24,1,605.3689620299909,605.368976041206,63600,262.1363609313965,262.1363830566406,7894
24,2,207.8329164756919,207.8329222577173,63600,79.7916862487793,79.79168682098388,7894
25,1,521.1893028046694,521.1893069618627,64464,669.8488174438477,669.8488311767578,7954
25,2,218.07123211367582,218.07123605828536,64464,79.0459228515625,79.04592514038086,7954
26,1,434.1190830049061,434.1190926930261,62855,106.12082786560059,106.12083168029785,7833
26,2,223.89534868512834,223.89535268147787,62855,73.90950317382813,73.9095048904419,7833
27,1,494.654423668271,494.6544370586369,58644,158.93425188566508,158.93425228721216,7531
27,2,231.59205866184365,231.59206712164845,58644,83.47230871100174,83.47230770713405,7531
28,1,487.6022860706913,487.6023008679156,56066,366.02086443219866,366.0208792550223,6941
28,2,293.79042346452053,293.79043285872166,56066,140.24320504324777,140.2432087489537,6941
29,1,568.7568738923655,568.7568898646952,55472,483.0961348589729,483.0961321662454,6733
29,2,293.82216386314775,293.82216583910605,55472,98.21825319177964,98.21825610890107,6733
30,1,649.1080803200051,649.1081026995623,53986,204.5953356061663,204.59533517020088,6809
30,2,267.3165612679941,267.31657067758067,53986,101.69602617536272,101.69602813720704,6809
31,1,778.3937044005463,778.3937349181244,55161,495.0959446498326,495.0959481375558,6925
31,2,297.6935429227525,297.693546295166,55161,181.7476087297712,181.74761875697544,6925
32,1,838.693684645102,838.6937008978615,56606,3057.9528198242188,3057.952935112847,7093
32,2,418.5028105990987,418.50281986720125,56606,224.25806299845377,224.2580672370063,7093
33,1,988.1552120855523,988.1552324658035,57785,599.1967352789801,599.1967558989654,7232
33,2,327.7342725971578,327.73428122972535,57785,152.0759190739812,152.07592319797826,7232
34,1,615.8833475856916,615.8833615458603,28037,790.779296875,790.779296875,3487
34,2,305.88320365527,305.8832135572501,28037,133.9474025302463,133.94740337795682,3487
