Day,Epoch,Train Loss,Train MSE,Train N,Test Loss,Test MSE,Test N
18,2,256.3016953433517,256.30170028575145,54712,196.8250701904297,196.8250745500837,6948
19,1,689.9359483580658,689.9359650266343,55035,1014.9583977593315,1014.9584350585938,7003
19,2,172.85459319404933,172.85459948277128,55035,73.59878211551242,73.59878455268012,7003
20,1,937.4780295924137,937.4780541537101,56885,513.6642913818359,513.66429816352,7115
20,2,152.45283007705422,152.4528315360086,56885,50.491519398159454,50.491519610087074,7115
21,1,671.9484295255304,671.9484411718146,56594,514.1526571737753,514.1526662465689,7292
21,2,168.79048921025685,168.7904933349825,56594,43.66124921231656,43.661250965015306,7292
22,1,1136.0778144006015,1136.0778417781908,58708,2728.0672508445946,2728.0673498205238,7330
22,2,259.02711916294226,259.0271272853929,58708,104.02579168371253,104.02579415811074,7330
23,1,709.9423839718688,709.9424047532425,61020,2270.168957832532,2270.16897661258,7742
23,2,236.74026550342833,236.7402734195485,61020,63.265429178873696,63.26543064606496,7742
24,1,1111.2044926289493,1111.2045191878792,63600,276.7832592010498,276.7832660675049,7894
24,2,185.2891966981708,185.28920017698275,63600,57.14495697021484,57.14495668411255,7894
25,1,750.736595862421,750.7366115227572,64464,230.6875415802002,230.68754844665528,7954
25,2,157.25031124622828,157.25031601755242,64464,52.18275833129883,52.18276042938233,7954
26,1,656.7928048027886,656.7928208608475,62855,678.2331481933594,678.2331665039062,7833
26,2,204.86855732751272,204.8685599675254,62855,59.33821601867676,59.338217163085936,7833
27,1,910.7973813945745,910.7974051131683,58644,661.333650287829,661.333650287829,7531
27,2,210.53598599855593,210.53599300514273,58644,74.12921554163883,74.12921734860069,7531
28,1,911.1461616597566,911.1461827288318,56066,1345.1832170758928,1345.183251953125,6941
28,2,325.82490162153687,325.82491028266446,56066,104.70829598563058,104.70829772949219,6941
29,1,837.8756968546256,837.8757209228954,55472,672.035888671875,672.0358958524816,6733
29,2,232.88632764747675,232.88633283436727,55472,111.69411019717946,111.69411311430089,6733
30,1,1295.5517431188512,1295.5517670242875,53986,220.23203735351564,220.23204214913505,6809
30,2,273.56535701045283,273.5653678328903,53986,68.92637525285993,68.92637645176478,6809
31,1,882.8011360721312,882.8011639912924,55161,154.15660727364676,154.15660683768135,6925
31,2,265.89350689321327,265.8935101274131,55161,92.1952368600028,92.19523773193359,6925
32,1,1040.7329206332354,1040.7329300893864,56606,1616.4147271050347,1616.4147610134548,7093
32,2,491.3339677461436,491.3339941803838,56606,531.8830134073893,531.8830337524414,7093
33,1,1681.0303229625663,1681.0303542193244,57785,2150.31555505701,2150.3156144425675,7232
33,2,389.8083665313193,389.80837540148036,57785,100.15453544822898,100.15453833502693,7232
34,1,753.5115635648687,753.5115838558116,28037,2584.907809787326,2584.9078369140625,3487
34,2,516.418730444942,516.4187396435027,28037,103.1108275519477,103.11083094278972,3487
